"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ECB_RS09055",113.200677844181,6.36064908655133,0.369308659479792,4.73315627314641e-68,3.21782912084969e-66
"ECB_RS19130",360.455793805716,-5.98098425863564,0.344319947369673,5.09811065797112e-68,3.41421231676364e-66
"ECB_RS16760",1272.62469882107,-6.6761145730265,0.387287282371727,1.02702902442024e-67,6.77688122437297e-66
"ECB_RS19140",281.187340178968,-5.23665174633365,0.306182667592244,1.28930903139654e-66,8.38424583170477e-65
"ECB_RS21390",1789.2887326184,6.80298264635936,0.398095825857152,1.32344359569164e-66,8.4832734483834e-65
"ECB_RS16895",1372.53625487154,-5.8137897059755,0.342274265397446,1.61134510065154e-66,1.01832471360894e-64
"ECB_RS19120",409.976211988773,-5.36463456751033,0.311063133905318,1.88753024056548e-66,1.16244378369806e-64
"ECB_RS05315",736.904784312962,6.47233637943022,0.379184788628476,1.89120562090391e-66,1.16244378369806e-64
"ECB_RS16665",1111.54142225997,-5.66125579497932,0.334187867780802,2.47684396151215e-66,1.50183768314932e-64
"ECB_RS07345",113.045374712242,4.67122780355687,0.274434385215738,3.59657114412275e-66,2.15170862982384e-64
